Id,SalePrice
1461,118989.8807789443
1462,164535.34027177808
1463,183609.14658153485
1464,194744.37663524476
1465,186605.0204947766
1466,170628.61494186797
1467,181134.3158288215
1468,160395.57820964517
1469,188400.83514932104
1470,130771.29081754998
1471,182244.2189596339
1472,100654.85333466766
1473,97312.97795767881
1474,144060.42949378316
1475,102435.86667531103
1476,362090.4565218239
1477,258582.5463834755
1478,282973.687978504
1479,277173.72823198227
1480,473503.52815359103
1481,327268.49295621924
1482,206667.36377894453
1483,179753.5702036759
1484,160226.55307102605
1485,182049.89085044328
1486,197950.5083474446
1487,322925.04892372503
1488,233591.196423044
1489,200075.50062032475
1490,237827.02335981812
1491,191115.3502369829
1492,97671.32307318061
1493,190172.5650098705
1494,296270.6093234876
1495,304880.3009125227
1496,233312.35632746734
1497,191762.27736685748
1498,168779.55947369922
1499,162351.70436614213
1500,163519.35610818365
1501,185590.5046739194
1502,145986.7147291281
1503,298564.2931148819
1504,246809.88906817624
1505,226984.59705713665
1506,193657.49011493628
1507,247118.78481493084
1508,195105.78675931547
1509,167761.2305908899
1510,150325.73042435432
1511,149336.93075033446
1512,176152.87810200235
1513,147603.17230651274
1514,157531.3587035174
1515,200058.5546506941
1516,147227.82799119246
1517,170140.34935281746
1518,122587.1330715993
1519,209749.3916816735
1520,131586.79598086065
1521,133881.183286597
1522,175698.7175391445
1523,114672.74047550821
1524,127024.54467453118
1525,126492.2305616433
1526,108783.34330661656
1527,105342.98253251464
1528,138611.6904484614
1529,149934.20670309715
1530,184758.61426683213
1531,114412.31809672323
1532,86103.86995809292
1533,149217.0128216145
1534,117696.68630497073
1535,141651.45791927347
1536,103892.46052843149
1537,66147.06006486532
1538,162914.29851379583
1539,207939.76156394603
1540,95645.68560661515
1541,141937.47396436025
1542,131957.9566520318
1543,177196.83741787603
1544,81791.34389596732
1545,117145.51291541451
1546,134873.27067018143
1547,129245.85592502635
1548,134081.14116675255
1549,118349.45328823016
1550,130261.11684973848
1551,102934.37318812341
1552,146396.48033207122
1553,145371.73229792935
1554,130257.94454551367
1555,174966.99609715043
1556,88778.45147486807
1557,116067.3670764412
1558,99246.48101270097
1559,82248.6328947769
1560,131918.76583277294
1561,140092.88443847245
1562,132657.55930212786
1563,120922.60442998364
1564,158257.4388978593
1565,146623.9944546806
1566,241049.60798945374
1567,72489.15048390653
1568,227341.49257654318
1569,126661.06393791718
1570,137594.5891974679
1571,117805.56910098298
1572,142590.57630579127
1573,228192.8049604026
