Id,SalePrice
1461,105546.62192463875
1462,166594.31253522635
1463,181431.98223412037
1464,199129.0156006813
1465,188606.87921345234
1466,171171.16148024797
1467,180076.65619552135
1468,163881.2783256173
1469,189053.84021997452
1470,127437.03456968069
1471,184829.97608482838
1472,95623.74742850661
1473,95046.9870314002
1474,142814.24652934074
1475,104658.68206843734
1476,376954.51334118843
1477,251977.65325009823
1478,268857.10014402866
1479,274054.0975600481
1480,498625.7247686386
1481,326791.0325139761
1482,209408.13156068325
1483,179438.22324872017
1484,162404.5708373189
1485,183456.77332282066
1486,197274.48259741068
1487,341866.99056625366
1488,228684.626019001
1489,197614.70904946327
1490,246772.95145988464
1491,191536.4943265915
1492,91838.53366225958
1493,178616.06565713882
1494,297939.782166481
1495,285939.0497535467
1496,247640.6056344509
1497,189430.217140913
1498,158495.33059597015
1499,156628.11434715986
1500,158949.5882242918
1501,177869.87877488136
1502,146482.09735304117
1503,303094.2660301924
1504,243755.540817976
1505,230765.49379229546
1506,189999.63262975216
1507,255527.7172833681
1508,197673.29663038254
1509,162539.6334528923
1510,145828.04105132818
1511,149478.04734259844
1512,172917.71521121264
1513,136274.22002851963
1514,161287.74775862694
1515,191639.1620874405
1516,141167.6565170288
1517,169724.28429871798
1518,125121.31214737892
1519,204895.3426629305
1520,127869.93884891272
1521,126416.6234716773
1522,171831.63451701403
1523,114809.35065895319
1524,120007.62498378754
1525,117700.41171014309
1526,106634.47312265635
1527,100555.11025488377
1528,137073.65078926086
1529,153436.78657859564
1530,185512.41409927607
1531,119807.90142267942
1532,88294.39276903868
1533,148530.78487813473
1534,113760.35397201777
1535,145320.86145430803
1536,105314.4713178277
1537,67552.79030501842
1538,174572.4173501134
1539,219812.685033679
1540,103397.13371545076
1541,139051.22844278812
1542,137896.19467258453
1543,189944.00661885738
1544,86856.4217582345
1545,119480.4869800806
1546,141407.97290205956
1547,126813.31290006638
1548,132685.75215786695
1549,123763.54495957494
1550,132097.64444082975
1551,102425.48121958971
1552,140332.75129795074
1553,149215.089969337
1554,122678.78946065903
