Id,SalePrice
1461,120271.2851934135
1462,178983.5793286562
1463,186887.36590445042
1464,195272.30030596256
1465,190882.95308053493
1466,172272.7689564228
1467,187395.8975225687
1468,162712.49900758266
1469,195608.9320987463
1470,130121.57976329327
1471,183054.83676493168
1472,99408.51588621736
1473,99075.52167400718
1474,155766.56572818756
1475,109403.22455093265
1476,388957.4132800102
1477,260495.70807814598
1478,258416.47131443024
1479,269664.5571887493
1480,488779.105335474
1481,320178.98406386375
1482,207575.9927481413
1483,177797.3846912384
1484,167460.3893518448
1485,178324.99482929707
1486,192505.65738677979
1487,331605.55818378925
1488,211454.1257739067
1489,207839.59394097328
1490,252784.68108177185
1491,191312.46657669544
1492,90052.94836983085
1493,175044.75557804108
1494,285808.16123485565
1495,290817.8715378046
1496,261235.88597774506
1497,191817.86493957043
1498,179125.3483980894
1499,157574.9261379242
1500,159582.39848017693
1501,192964.61489796638
1502,148408.65230560303
1503,309837.095695734
1504,249184.48496460915
1505,229600.330594182
1506,188987.82725334167
1507,250331.17054104805
1508,194280.04558384418
1509,165402.11964547634
1510,151821.92614078522
1511,145539.55623209476
1512,177162.7073585987
1513,137519.753369689
1514,149792.88584291935
1515,175782.50842392445
1516,144953.65896224976
1517,159673.8637804985
1518,124623.52695092559
1519,204083.76517295837
1520,133636.25518083572
1521,129492.63242483139
1522,172406.21129274368
1523,112790.50953611732
1524,125997.05698788166
1525,125676.4133810997
1526,117401.80282816291
1527,101340.07117077708
1528,137713.04946541786
1529,153853.19834649563
1530,197075.25263130665
1531,118111.93581447005
1532,96262.83492520452
1533,155931.3191562891
1534,117480.9067927301
1535,135899.04490411282
1536,109454.89107146859
1537,77091.62642732263
1538,172189.41578269005
1539,199997.74280786514
1540,111349.2872364819
1541,141634.98368263245
1542,135728.04642617702
1543,182468.10252964497
1544,89971.71980068088
1545,126624.58792328835
1546,132488.3034259081
1547,129915.10682702065
1548,133133.560860157
1549,120236.66916117072
1550,132831.3948750496
1551,112140.12300595641
1552,130216.65045320988
1553,132616.53082370758
1554,126747.6218432188
1555,173457.97640383244
1556,98490.69743677974
1557,109507.90961310267
1558,97876.0321624577
1559,78063.56864199042
1560,131994.36505138874
1561,136870.18234431744
1562,131327.58258283138
1563,124962.52478063107
1564,154097.35618829727
1565,152991.05955958366
1566,237877.5969028473
1567,73630.39876446128
1568,227692.37129688263
1569,128638.11216950417
1570,141561.97454333305
1571,114675.1196436584
1572,147548.18744957447
