Id,SalePrice
1461,115803.52601848484
1462,158220.46259160514
1463,173100.97617640797
1464,204532.33983364483
1465,190011.8737242785
1466,181551.83186579458
1467,182771.87729033
1468,169301.88211049407
1469,194933.9686243316
1470,148641.5250414397
1471,182571.1468906922
1472,110717.94758920374
1473,114279.40170709648
1474,143246.72806676826
1475,130744.6647758337
1476,325230.6513930044
1477,255632.0064594636
1478,268562.061892446
1479,273191.2986747592
1480,462744.1167733912
1481,309769.4208770558
1482,207245.77736521952
1483,179797.0077896429
1484,173062.30974699714
1485,184510.25945703767
1486,202891.3085604121
1487,302540.5435700109
1488,232880.4762367794
1489,209810.87415591654
1490,239640.43362138834
1491,190067.4432683869
1492,92306.78015317518
1493,181741.93630465923
1494,266100.25383485813
1495,288559.9171745288
1496,236460.94442101553
1497,177179.50863546264
1498,163782.34882749728
1499,159461.09278859227
1500,167782.48969745176
1501,171779.75546357108
1502,152074.52279195294
1503,239690.52010683867
1504,230508.29314701448
1505,224837.2644702942
1506,188239.22412561026
1507,237054.6174000998
1508,188307.69401080767
1509,173948.99821965813
1510,149336.7708333272
1511,141691.93162308488
1512,161108.69668680837
1513,142366.3732443506
1514,141643.0217752389
1515,180052.09169002433
1516,156018.96306415854
1517,173738.55773488112
1518,138714.33474699286
1519,194766.82464820516
1520,148163.53105581467
1521,141121.8122252988
1522,172438.64333997524
1523,128922.77404173784
1524,126471.06663947701
1525,131562.5900867621
1526,113340.8100221737
1527,107963.3962144551
1528,134279.12893749875
1529,141729.17220658623
1530,185980.6695318021
1531,133576.47095637544
1532,92989.71946478276
1533,137333.4792020074
1534,126089.28516693259
1535,145488.67155470126
1536,120659.04429253521
1537,105103.26301914062
1538,148425.61848808217
1539,178881.67792351425
1540,129009.5968424598
1541,145459.6943673736
1542,127646.89523922991
1543,187708.15929440316
1544,111644.46972744717
1545,130073.4415723516
1546,134578.900067411
1547,161763.12126271875
1548,130427.67797707007
1549,125732.55563772327
1550,135683.27730970844
1551,109506.19117867819
1552,160224.30119709848
1553,153252.75233980815
1554,130242.90573997438
1555,178571.43466326015
1556,112198.06193172192
1557,130018.51101975978
1558,103738.69678398683
1559,96342.42579179854
1560,131662.20258423657
1561,145270.23265174113
1562,128713.86566792445
1563,129445.40702467816
1564,157828.07590562885
1565,154990.04105608945
1566,223586.1804284735
1567,105997.71596170253
1568,221386.0774870817
1569,152007.53609440854
1570,146615.4809958962
1571,126515.23397913767
1572,138993.8497924524
1573,250158.52711047107
1574,128799.43729114336
1575,240826.4656737572
1576,226639.53268233646
1577,190828.18322972648
1578,159750.7773478301
1579,157744.61183344672
1580,187727.81053291805
1581,162249.75332423017
1582,145756.2561596745
1583,268798.5941208236
1584,220514.60196240703
1585,139901.11852404452
1586,86128.95103362754
1587,103314.4972121015
1588,158082.79138741252
1589,130215.68823570575
1590,146169.76568205265
1591,104022.0915268563
1592,107886.22282381618
1593,128752.56667621723
1594,162544.27060185137
1595,128651.15819897204
1596,192598.96773171122
1597,168209.72787242883
