Id,SalePrice
1461,112450.72
1462,158564.08
1463,173022.89
1464,186122.89
1465,196004.95
1466,169363.0
1467,182789.75
1468,157517.5
1469,203340.34
1470,116031.98
1471,176271.03
1472,102751.36
1473,94273.43
1474,142203.1
1475,102124.27
1476,358137.78
1477,259850.81
1478,284583.9
1479,283518.2
1480,464620.0
1481,332650.66
1482,210749.78
1483,174351.8
1484,162981.6
1485,183104.42
1486,199951.98
1487,332165.16
1488,223075.73
1489,200811.17
1490,247549.36
1491,191145.94
1492,90230.5
1493,180483.44
1494,308631.47
1495,317159.06
1496,247174.22
1497,179698.17
1498,160593.11
1499,158135.31
1500,145842.67
1501,179792.77
1502,141866.45
1503,301860.16
1504,249064.23
1505,235546.22
1506,198813.62
1507,244833.14
1508,204067.06
1509,163135.5
1510,141527.64
1511,148158.4
1512,169470.86
1513,137979.94
1514,147167.66
1515,197353.84
1516,155767.81
1517,172213.06
1518,129928.02
1519,198141.36
1520,125063.516
1521,124138.99
1522,183250.12
1523,104028.6
1524,117076.42
1525,115068.695
1526,108497.85
1527,101522.14
1528,137737.58
1529,151852.84
1530,192282.95
1531,127759.89
1532,99310.766
1533,157662.03
1534,119646.49
1535,144254.62
1536,107374.41
1537,53398.824
1538,164769.88
1539,219134.53
1540,102166.18
1541,139365.12
1542,139383.77
1543,180279.56
1544,94742.9
1545,115513.71
1546,146148.5
1547,146982.84
1548,135268.38
1549,122775.33
1550,135899.7
1551,114657.13
1552,137987.8
1553,149526.12
1554,126969.516
1555,181882.73
1556,73175.74
1557,96118.63
1558,100147.26
1559,68334.9
1560,141657.47
1561,121563.445
1562,133363.17
1563,123934.2
1564,152557.86
1565,139454.08
1566,247426.19
1567,67412.77
1568,231160.38
1569,120693.98
1570,140236.56
1571,125306.19
1572,140757.4
1573,229888.64
1574,127252.54
1575,244994.7
1576,236297.48
1577,178239.0
1578,146213.03
1579,145454.67
1580,192204.34
1581,153848.73
1582,128261.44
1583,302214.6
1584,226433.11
1585,140204.81
1586,60931.88
1587,108520.195
1588,152959.36
1589,100263.06
1590,136903.4
1591,100752.77
1592,121043.01
1593,127136.06
1594,126960.664
1595,105432.8
1596,223570.58
1597,189024.14
1598,193578.84
1599,181494.8
1600,172711.67
1601,69626.52
1602,123891.16
1603,64064.383
1604,267383.44
1605,233983.69
1606,171863.06
1607,172676.77
1608,208523.19
1609,190669.98
1610,136166.28
1611,139877.7
1612,168365.64
1613,153993.34
1614,136739.19
1615,99329.48
1616,82956.6
1617,92166.08
1618,119883.5
1619,140571.83
1620,169629.08
1621,133464.12
1622,141431.4
1623,255842.33
1624,209584.4
1625,114181.44
1626,165731.16
1627,184161.25
1628,276491.3
1629,173910.22
1630,357288.16
1631,219468.5
1632,244911.92
1633,171534.81
1634,180760.67
1635,173915.06
1636,147467.84
1637,197337.9
1638,209168.25
1639,182523.11
1640,261436.2
1641,184341.42
1642,249334.5
1643,240434.64
1644,232728.9
1645,227336.17
1646,165703.25
1647,161068.55
1648,129782.47
1649,133199.08
1650,109142.21
1651,115665.266
1652,101038.85
1653,105437.48
1654,140772.17
1655,134126.53
1656,131003.45
1657,142461.44
1658,139601.4
1659,111300.15
1660,148052.45
1661,440537.84
1662,390500.3
1663,373655.5
1664,488139.28
1665,292220.72
1666,343058.1
1667,372689.5
1668,339518.25
1669,306770.25
1670,340194.0
1671,286465.2
1672,426564.28
1673,311643.7
1674,249840.67
1675,213345.05
1676,211772.88
1677,224724.28
1678,472560.9
1679,388336.3
1680,324378.78
1681,232417.25
1682,320212.9
1683,188035.7
1684,173062.72
1685,175117.2
1686,167590.22
1687,173292.89
1688,189949.52
1689,196407.12
1690,194363.9
1691,181871.78
1692,253663.58
1693,173437.31
1694,174526.47
1695,161236.83
1696,268579.97
1697,164896.14
1698,374051.94
1699,323459.1
1700,261577.28
1701,287827.75
1702,247982.61
1703,237407.34
1704,288902.78
1705,236423.98
1706,398168.94
1707,220204.83
1708,202516.31
1709,268664.44
1710,221830.25
1711,269720.47
1712,267732.38
1713,284058.3
1714,233484.94
1715,210106.47
1716,178979.86
1717,169743.19
1718,133017.83
1719,216403.42
1720,246526.38
1721,153729.48
1722,112396.57
1723,144567.61
1724,209399.38
1725,220989.05
1726,183614.17
1727,152584.73
1728,162126.77
1729,150871.23
1730,152101.69
1731,126035.71
1732,125671.33
1733,105422.73
1734,114185.66
1735,120812.6
1736,104015.76
1737,334809.3
1738,246510.58
1739,299075.5
1740,235553.19
1741,199859.77
1742,172425.34
1743,183227.6
1744,309137.12
1745,226586.25
1746,222813.98
1747,225196.47
1748,241285.31
1749,158726.72
1750,139630.28
1751,251475.86
1752,118847.87
1753,151967.12
1754,210505.11
1755,176234.06
1756,134305.7
1757,119196.664
1758,134969.12
1759,155967.25
1760,160304.81
1761,158784.69
1762,167037.06
1763,183096.61
1764,113259.71
1765,171400.89
1766,186054.75
1767,213851.52
1768,136073.84
1769,163848.8
1770,157771.77
1771,116976.09
1772,140640.03
1773,117141.984
1774,143395.44
1775,135790.42
1776,130946.95
1777,102023.43
1778,147801.61
1779,115766.09
1780,171932.33
1781,124083.89
1782,83391.61
1783,142367.48
1784,106845.28
1785,121070.59
1786,134613.34
1787,173936.38
1788,59588.934
1789,99320.22
1790,79643.94
1791,196979.64
1792,155284.23
1793,131861.94
1794,167998.94
1795,142523.73
1796,140668.47
1797,123431.24
1798,120620.02
1799,109060.57
1800,129198.11
1801,124763.81
1802,131110.27
1803,149151.8
1804,131412.53
1805,139803.05
1806,132530.56
1807,136125.12
1808,130562.79
1809,125690.15
1810,139063.9
1811,78880.95
1812,86188.01
1813,125874.164
1814,88597.92
1815,47175.44
1816,108135.91
1817,107068.234
1818,156098.56
1819,128196.59
1820,70059.1
1821,103259.766
1822,154404.56
1823,62821.51
1824,131150.86
1825,138855.78
1826,100193.84
1827,102908.945
1828,137898.4
1829,130422.82
1830,145486.88
1831,151102.38
1832,61239.99
1833,130821.04
1834,126889.68
1835,132988.2
1836,120878.57
1837,106154.94
1838,125415.2
1839,93017.04
1840,135372.72
1841,135870.66
1842,88645.13
1843,123918.58
1844,133286.58
1845,134113.98
1846,151927.05
1847,174735.58
1848,32338.402
1849,98365.53
1850,122159.74
1851,159547.03
1852,129477.44
1853,134180.3
1854,165502.83
1855,147106.34
1856,215854.61
1857,150129.95
1858,129242.555
1859,100794.42
1860,154327.14
1861,98847.94
1862,294913.9
1863,290920.7
1864,290934.47
1865,327838.44
1866,309319.84
1867,226964.6
1868,291888.2
1869,212833.52
1870,226572.12
1871,246727.03
1872,173574.56
1873,235602.19
1874,139687.1
1875,210761.73
1876,191074.67
1877,214930.3
1878,194558.06
1879,121587.17
1880,125934.48
1881,252243.58
1882,251476.19
1883,188432.53
1884,202058.38
1885,247577.3
1886,280280.1
1887,224191.5
1888,275268.03
1889,165627.53
1890,116662.67
1891,136066.14
1892,105179.59
1893,129833.34
1894,114551.07
1895,133477.2
1896,124848.66
1897,111977.42
1898,124293.56
1899,151789.56
1900,154063.48
1901,171599.9
1902,151906.77
1903,237268.5
1904,125212.99
1905,201768.55
1906,134010.38
1907,234776.45
1908,108685.32
1909,139510.1
1910,119503.41
1911,202297.36
1912,303543.8
1913,156384.8
1914,78998.12
1915,298513.5
1916,45092.31
1917,245576.44
1918,144793.44
1919,185536.95
1920,156910.02
1921,368103.75
1922,307373.2
1923,247981.02
1924,245081.83
1925,213467.45
1926,361593.28
1927,132713.22
1928,153936.47
1929,130390.24
1930,128821.34
1931,146858.44
1932,136982.6
1933,173799.83
1934,176362.48
1935,162680.62
1936,192294.9
1937,173613.97
1938,171592.84
1939,256841.27
1940,190697.2
1941,159621.66
1942,179446.25
1943,214129.72
1944,333432.47
1945,349228.6
1946,152970.9
1947,283127.56
1948,167403.03
1949,242212.69
1950,183960.95
1951,250349.4
1952,229505.62
1953,180945.8
1954,199157.97
1955,137026.78
1956,340879.38
1957,156709.47
1958,277181.3
1959,147966.94
1960,109569.2
1961,119823.984
1962,100781.2
1963,108289.11
1964,99263.08
1965,137422.4
1966,126959.83
1967,310509.75
1968,426856.94
1969,373959.4
1970,418352.5
1971,470313.97
1972,375885.25
1973,289696.03
1974,336027.7
1975,513424.03
1976,292845.0
1977,373249.56
1978,358462.22
1979,323053.56
1980,196796.33
1981,347186.75
1982,225183.23
1983,196342.83
1984,176782.34
1985,234270.89
1986,224171.1
1987,199695.66
1988,172572.95
1989,196412.61
1990,209655.2
1991,243182.05
1992,214756.64
1993,170536.53
1994,234688.97
1995,184825.72
1996,276332.62
1997,319169.2
1998,346609.88
1999,283868.4
2000,329073.38
2001,300928.3
2002,242118.77
2003,261289.61
2004,292957.88
2005,228249.25
2006,225214.14
2007,254969.67
2008,234925.0
2009,188197.52
2010,191824.95
2011,120163.55
2012,172344.84
2013,168358.58
2014,182223.16
2015,196836.25
2016,181708.55
2017,197596.4
2018,104113.87
2019,134412.56
2020,99045.04
2021,96488.95
2022,202117.98
2023,137040.2
2024,305973.3
2025,384529.16
2026,172213.22
2027,151951.64
2028,150148.55
2029,169489.92
2030,272479.75
2031,240030.4
2032,254683.69
2033,265066.12
2034,171540.92
2035,219127.89
2036,207323.53
2037,214496.53
2038,314658.22
2039,216059.06
2040,322763.94
2041,298158.7
2042,211532.25
2043,188358.8
2044,178288.89
2045,212006.94
2046,151213.33
2047,134162.4
2048,140675.22
2049,140388.33
2050,176314.64
2051,109168.17
2052,120315.25
2053,142514.02
2054,86965.945
2055,150212.47
2056,150510.52
2057,108343.086
2058,202299.78
2059,130783.81
2060,173627.81
2061,166964.2
2062,123132.97
2063,122285.875
2064,133727.06
2065,117427.65
2066,165485.7
2067,109854.0
2068,145401.45
2069,80492.875
2070,109706.8
2071,98973.05
2072,137766.27
2073,141113.64
2074,189971.25
2075,144096.22
2076,115120.77
2077,159044.78
2078,119633.05
2079,133694.7
2080,122069.35
2081,120433.2
2082,121890.96
2083,149243.8
2084,107583.47
2085,113381.414
2086,115414.48
2087,120121.766
2088,97003.69
2089,82071.47
2090,133953.31
2091,106924.46
2092,126328.195
2093,115417.84
2094,120849.41
2095,157643.58
2096,87821.484
2097,95132.04
2098,142572.05
2099,54272.895
2100,64524.445
2101,109613.11
2102,139275.55
2103,102921.84
2104,140537.75
2105,134822.42
2106,34256.824
2107,207372.16
2108,107561.86
2109,111660.09
2110,126619.43
2111,159204.78
2112,126892.84
2113,122301.43
2114,136427.36
2115,158898.83
2116,121460.56
2117,142035.73
2118,128193.65
2119,115077.24
2120,121561.88
2121,90440.445
2122,117481.68
2123,80148.414
2124,165786.61
2125,127642.78
2126,146849.62
2127,161572.17
2128,139571.17
2129,83179.945
2130,130351.54
2131,146111.4
2132,121552.74
2133,127428.46
2134,120372.74
2135,89845.73
2136,70446.82
2137,107728.91
2138,143644.7
2139,139449.64
2140,142662.4
2141,153431.6
2142,123193.18
2143,135395.94
2144,119290.836
2145,138035.11
2146,174554.03
2147,173474.61
2148,136000.58
2149,147114.4
2150,233502.8
2151,124716.516
2152,165829.73
2153,181712.64
2154,105498.86
2155,141121.67
2156,261881.08
2157,230406.34
2158,223422.84
2159,216278.31
2160,192849.06
2161,243493.23
2162,368896.78
2163,337179.1
2164,237708.86
2165,216850.52
2166,148833.72
2167,225986.27
2168,188512.92
2169,196119.98
2170,217137.72
2171,153879.55
2172,133008.38
2173,167374.62
2174,225362.78
2175,292142.12
2176,293076.72
2177,243654.72
2178,215249.92
2179,137418.33
2180,239367.8
2181,197359.81
2182,221840.95
2183,190727.56
2184,125321.38
2185,126121.59
2186,158631.86
2187,148970.44
2188,162069.44
2189,267149.53
2190,73170.695
2191,73162.11
2192,100135.95
2193,115866.31
2194,111423.75
2195,112971.83
2196,106390.55
2197,122184.13
2198,152835.44
2199,188608.62
2200,147999.44
2201,142434.08
2202,201270.11
2203,136435.64
2204,172282.05
2205,117864.78
2206,142031.52
2207,214039.11
2208,256961.25
2209,232487.4
2210,113130.37
2211,119443.336
2212,124326.49
2213,109572.92
2214,131881.03
2215,111345.95
2216,128121.25
2217,39086.47
2218,91984.01
2219,77867.62
2220,67131.99
2221,297955.66
2222,268321.0
2223,251784.61
2224,208446.72
2225,114313.766
2226,182196.78
2227,218348.88
2228,280029.12
2229,264473.97
2230,131748.06
2231,222395.28
2232,176114.0
2233,193552.38
2234,248188.45
2235,238486.0
2236,275905.34
2237,321337.94
2238,194951.23
2239,119159.516
2240,153542.58
2241,149821.53
2242,117423.75
2243,124529.414
2244,113645.27
2245,114744.94
2246,146832.06
2247,126025.98
2248,120795.555
2249,122776.81
2250,126505.586
2251,103012.49
2252,171324.27
2253,151139.75
2254,168923.42
2255,183980.88
2256,177198.39
2257,202971.83
2258,154764.06
2259,169253.38
2260,130385.2
2261,191974.84
2262,226195.45
2263,354645.4
2264,434481.22
2265,175425.14
2266,276463.47
2267,355245.62
2268,378588.1
2269,150943.61
2270,191354.22
2271,223413.61
2272,232554.11
2273,166427.02
2274,178185.62
2275,169693.11
2276,205038.98
2277,193266.94
2278,144195.86
2279,116525.375
2280,108054.77
2281,159406.1
2282,167158.42
2283,110158.625
2284,113132.27
2285,132429.89
2286,120059.98
2287,374270.03
2288,290572.3
2289,386516.8
2290,435634.94
2291,338719.2
2292,411531.66
2293,468585.16
2294,386116.2
2295,456594.94
2296,299212.8
2297,345742.3
2298,324073.2
2299,377426.72
2300,339370.44
2301,305413.5
2302,273435.97
2303,246920.0
2304,273646.75
2305,225048.27
2306,213578.19
2307,215417.0
2308,231854.97
2309,277170.56
2310,211499.5
2311,231517.22
2312,180759.73
2313,166673.45
2314,183251.05
2315,185074.44
2316,206192.2
2317,194659.52
2318,187274.73
2319,189819.17
2320,186475.03
2321,249572.92
2322,198098.11
2323,191213.86
